,Unnamed: 0,run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,horizon_days,n_features,feature_set,horizon
182,182,92,xgboost,1,0.1,0.0,1,1,0,1.0,0.0,980,2021-09-01,2025-08-08,2025-08-11,2025-08-11,4,2,82,daily,2
183,183,92,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-09-01,2025-08-08,2025-08-11,2025-08-11,4,2,82,daily,2
184,184,93,xgboost,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-08-31,2025-08-07,2025-08-08,2025-08-08,4,2,82,daily,2
185,185,93,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-08-31,2025-08-07,2025-08-08,2025-08-08,4,2,82,daily,2
186,186,94,xgboost,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-08-30,2025-08-06,2025-08-07,2025-08-07,4,2,82,daily,2
187,187,94,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-08-30,2025-08-06,2025-08-07,2025-08-07,4,2,82,daily,2
188,188,95,xgboost,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-08-27,2025-08-05,2025-08-06,2025-08-06,4,2,82,daily,2
189,189,95,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-08-27,2025-08-05,2025-08-06,2025-08-06,4,2,82,daily,2
190,190,96,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-08-26,2025-08-04,2025-08-05,2025-08-05,4,2,82,daily,2
191,191,96,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-08-26,2025-08-04,2025-08-05,2025-08-05,4,2,82,daily,2
192,192,97,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-25,2025-08-01,2025-08-04,2025-08-04,4,2,82,daily,2
193,193,97,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-08-25,2025-08-01,2025-08-04,2025-08-04,4,2,82,daily,2
194,194,98,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-08-24,2025-07-31,2025-08-01,2025-08-01,4,2,82,daily,2
195,195,98,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-08-24,2025-07-31,2025-08-01,2025-08-01,4,2,82,daily,2
196,196,99,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-08-23,2025-07-30,2025-07-31,2025-07-31,4,2,82,daily,2
197,197,99,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-08-23,2025-07-30,2025-07-31,2025-07-31,4,2,82,daily,2
198,198,100,xgboost,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-08-20,2025-07-29,2025-07-30,2025-07-30,4,2,82,daily,2
199,199,100,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-08-20,2025-07-29,2025-07-30,2025-07-30,4,2,82,daily,2
200,200,101,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-08-19,2025-07-28,2025-07-29,2025-07-29,4,2,82,daily,2
201,201,101,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-08-19,2025-07-28,2025-07-29,2025-07-29,4,2,82,daily,2
202,202,102,xgboost,1,0.85,0.0,1,0,1,0.0,1.0,980,2021-08-18,2025-07-25,2025-07-28,2025-07-28,4,2,82,daily,2
203,203,102,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-08-18,2025-07-25,2025-07-28,2025-07-28,4,2,82,daily,2
204,204,103,xgboost,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-08-17,2025-07-24,2025-07-25,2025-07-25,4,2,82,daily,2
205,205,103,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-08-17,2025-07-24,2025-07-25,2025-07-25,4,2,82,daily,2
206,206,104,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-08-16,2025-07-23,2025-07-24,2025-07-24,4,2,82,daily,2
207,207,104,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-08-16,2025-07-23,2025-07-24,2025-07-24,4,2,82,daily,2
208,208,105,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-13,2025-07-22,2025-07-23,2025-07-23,4,2,82,daily,2
209,209,105,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-08-13,2025-07-22,2025-07-23,2025-07-23,4,2,82,daily,2
210,210,106,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-12,2025-07-21,2025-07-22,2025-07-22,4,2,82,daily,2
211,211,106,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-08-12,2025-07-21,2025-07-22,2025-07-22,4,2,82,daily,2
212,212,107,xgboost,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-08-11,2025-07-18,2025-07-21,2025-07-21,4,2,82,daily,2
213,213,107,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-08-11,2025-07-18,2025-07-21,2025-07-21,4,2,82,daily,2
214,214,108,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-08-10,2025-07-17,2025-07-18,2025-07-18,4,2,82,daily,2
215,215,108,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,980,2021-08-10,2025-07-17,2025-07-18,2025-07-18,4,2,82,daily,2
216,216,109,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-09,2025-07-16,2025-07-17,2025-07-17,4,2,82,daily,2
217,217,109,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-08-09,2025-07-16,2025-07-17,2025-07-17,4,2,82,daily,2
218,218,110,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-06,2025-07-15,2025-07-16,2025-07-16,4,2,82,daily,2
219,219,110,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-08-06,2025-07-15,2025-07-16,2025-07-16,4,2,82,daily,2
220,220,111,xgboost,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-08-05,2025-07-14,2025-07-15,2025-07-15,4,2,82,daily,2
221,221,111,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-08-05,2025-07-14,2025-07-15,2025-07-15,4,2,82,daily,2
222,222,112,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-04,2025-07-11,2025-07-14,2025-07-14,4,2,82,daily,2
223,223,112,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-08-04,2025-07-11,2025-07-14,2025-07-14,4,2,82,daily,2
224,224,113,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-03,2025-07-10,2025-07-11,2025-07-11,4,2,82,daily,2
225,225,113,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-08-03,2025-07-10,2025-07-11,2025-07-11,4,2,82,daily,2
226,226,114,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-02,2025-07-09,2025-07-10,2025-07-10,4,2,82,daily,2
227,227,114,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-08-02,2025-07-09,2025-07-10,2025-07-10,4,2,82,daily,2
228,228,115,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-07-30,2025-07-08,2025-07-09,2025-07-09,4,2,82,daily,2
229,229,115,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,980,2021-07-30,2025-07-08,2025-07-09,2025-07-09,4,2,82,daily,2
230,230,116,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-29,2025-07-07,2025-07-08,2025-07-08,4,2,82,daily,2
231,231,116,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-07-29,2025-07-07,2025-07-08,2025-07-08,4,2,82,daily,2
232,232,117,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-07-28,2025-07-02,2025-07-07,2025-07-07,4,2,82,daily,2
233,233,117,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-07-28,2025-07-02,2025-07-07,2025-07-07,4,2,82,daily,2
234,234,118,xgboost,1,0.15,0.0,1,1,0,1.0,0.0,980,2021-07-27,2025-07-01,2025-07-02,2025-07-02,4,2,82,daily,2
235,235,118,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-07-27,2025-07-01,2025-07-02,2025-07-02,4,2,82,daily,2
236,236,119,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-07-26,2025-06-30,2025-07-01,2025-07-01,4,2,82,daily,2
237,237,119,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-07-26,2025-06-30,2025-07-01,2025-07-01,4,2,82,daily,2
238,238,120,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,980,2021-07-23,2025-06-27,2025-06-30,2025-06-30,4,2,82,daily,2
239,239,120,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-07-23,2025-06-27,2025-06-30,2025-06-30,4,2,82,daily,2
240,240,121,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-07-22,2025-06-26,2025-06-27,2025-06-27,4,2,82,daily,2
241,241,121,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-07-22,2025-06-26,2025-06-27,2025-06-27,4,2,82,daily,2
242,242,122,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-21,2025-06-25,2025-06-26,2025-06-26,4,2,82,daily,2
243,243,122,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-07-21,2025-06-25,2025-06-26,2025-06-26,4,2,82,daily,2
244,244,123,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-20,2025-06-24,2025-06-25,2025-06-25,4,2,82,daily,2
245,245,123,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-07-20,2025-06-24,2025-06-25,2025-06-25,4,2,82,daily,2
246,246,124,xgboost,1,0.2,0.0,1,1,0,1.0,0.0,980,2021-07-19,2025-06-23,2025-06-24,2025-06-24,4,2,82,daily,2
247,247,124,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-07-19,2025-06-23,2025-06-24,2025-06-24,4,2,82,daily,2
248,248,125,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-07-16,2025-06-20,2025-06-23,2025-06-23,4,2,82,daily,2
249,249,125,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-07-16,2025-06-20,2025-06-23,2025-06-23,4,2,82,daily,2
250,250,126,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-15,2025-06-18,2025-06-20,2025-06-20,4,2,82,daily,2
251,251,126,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-07-15,2025-06-18,2025-06-20,2025-06-20,4,2,82,daily,2
252,252,127,xgboost,1,0.15,0.0,1,1,0,1.0,0.0,980,2021-07-14,2025-06-17,2025-06-18,2025-06-18,4,2,82,daily,2
253,253,127,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-07-14,2025-06-17,2025-06-18,2025-06-18,4,2,82,daily,2
254,254,128,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-07-13,2025-06-16,2025-06-17,2025-06-17,4,2,82,daily,2
255,255,128,random_forest,1,0.5,0.0,1,0,1,0.0,1.0,980,2021-07-13,2025-06-16,2025-06-17,2025-06-17,4,2,82,daily,2
256,256,129,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-07-12,2025-06-13,2025-06-16,2025-06-16,4,2,82,daily,2
257,257,129,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,980,2021-07-12,2025-06-13,2025-06-16,2025-06-16,4,2,82,daily,2
258,258,130,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-09,2025-06-12,2025-06-13,2025-06-13,4,2,82,daily,2
259,259,130,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-07-09,2025-06-12,2025-06-13,2025-06-13,4,2,82,daily,2
260,260,131,xgboost,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-07-08,2025-06-11,2025-06-12,2025-06-12,4,2,82,daily,2
261,261,131,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-07-08,2025-06-11,2025-06-12,2025-06-12,4,2,82,daily,2
262,262,132,xgboost,1,0.85,0.0,1,0,1,0.0,1.0,980,2021-07-07,2025-06-10,2025-06-11,2025-06-11,4,2,82,daily,2
263,263,132,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-07-07,2025-06-10,2025-06-11,2025-06-11,4,2,82,daily,2
264,264,133,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-07-06,2025-06-09,2025-06-10,2025-06-10,4,2,82,daily,2
265,265,133,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,980,2021-07-06,2025-06-09,2025-06-10,2025-06-10,4,2,82,daily,2
266,266,134,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-02,2025-06-06,2025-06-09,2025-06-09,4,2,82,daily,2
267,267,134,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-07-02,2025-06-06,2025-06-09,2025-06-09,4,2,82,daily,2
268,268,135,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-01,2025-06-05,2025-06-06,2025-06-06,4,2,82,daily,2
269,269,135,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-07-01,2025-06-05,2025-06-06,2025-06-06,4,2,82,daily,2
270,270,136,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-06-30,2025-06-04,2025-06-05,2025-06-05,4,2,82,daily,2
271,271,136,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-06-30,2025-06-04,2025-06-05,2025-06-05,4,2,82,daily,2
272,272,137,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-06-29,2025-06-03,2025-06-04,2025-06-04,4,2,82,daily,2
273,273,137,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-06-29,2025-06-03,2025-06-04,2025-06-04,4,2,82,daily,2
274,274,138,xgboost,1,0.8,0.0,1,0,1,0.0,1.0,980,2021-06-28,2025-06-02,2025-06-03,2025-06-03,4,2,82,daily,2
275,275,138,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-06-28,2025-06-02,2025-06-03,2025-06-03,4,2,82,daily,2
276,276,139,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-06-25,2025-05-30,2025-06-02,2025-06-02,4,2,82,daily,2
277,277,139,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-06-25,2025-05-30,2025-06-02,2025-06-02,4,2,82,daily,2
278,278,140,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-24,2025-05-29,2025-05-30,2025-05-30,4,2,82,daily,2
279,279,140,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-06-24,2025-05-29,2025-05-30,2025-05-30,4,2,82,daily,2
280,280,141,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-06-23,2025-05-28,2025-05-29,2025-05-29,4,2,82,daily,2
281,281,141,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-06-23,2025-05-28,2025-05-29,2025-05-29,4,2,82,daily,2
282,282,142,xgboost,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-06-22,2025-05-27,2025-05-28,2025-05-28,4,2,82,daily,2
283,283,142,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-06-22,2025-05-27,2025-05-28,2025-05-28,4,2,82,daily,2
284,284,143,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-06-21,2025-05-23,2025-05-27,2025-05-27,4,2,82,daily,2
285,285,143,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-06-21,2025-05-23,2025-05-27,2025-05-27,4,2,82,daily,2
286,286,144,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-06-18,2025-05-22,2025-05-23,2025-05-23,4,2,82,daily,2
287,287,144,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-06-18,2025-05-22,2025-05-23,2025-05-23,4,2,82,daily,2
288,288,145,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-06-17,2025-05-21,2025-05-22,2025-05-22,4,2,82,daily,2
289,289,145,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-06-17,2025-05-21,2025-05-22,2025-05-22,4,2,82,daily,2
290,290,146,xgboost,1,0.2,1.0,1,0,1,0.0,1.0,980,2021-06-16,2025-05-20,2025-05-21,2025-05-21,4,2,82,daily,2
291,291,146,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-06-16,2025-05-20,2025-05-21,2025-05-21,4,2,82,daily,2
292,292,147,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-06-15,2025-05-19,2025-05-20,2025-05-20,4,2,82,daily,2
293,293,147,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-06-15,2025-05-19,2025-05-20,2025-05-20,4,2,82,daily,2
294,294,148,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-06-14,2025-05-16,2025-05-19,2025-05-19,4,2,82,daily,2
295,295,148,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-06-14,2025-05-16,2025-05-19,2025-05-19,4,2,82,daily,2
296,296,149,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-06-11,2025-05-15,2025-05-16,2025-05-16,4,2,82,daily,2
297,297,149,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-06-11,2025-05-15,2025-05-16,2025-05-16,4,2,82,daily,2
298,298,150,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-06-10,2025-05-14,2025-05-15,2025-05-15,4,2,82,daily,2
299,299,150,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-06-10,2025-05-14,2025-05-15,2025-05-15,4,2,82,daily,2
300,300,151,xgboost,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-06-09,2025-05-13,2025-05-14,2025-05-14,4,2,82,daily,2
301,301,151,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-06-09,2025-05-13,2025-05-14,2025-05-14,4,2,82,daily,2
302,302,152,xgboost,1,0.3,0.0,1,1,0,1.0,0.0,980,2021-06-08,2025-05-12,2025-05-13,2025-05-13,4,2,82,daily,2
303,303,152,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-06-08,2025-05-12,2025-05-13,2025-05-13,4,2,82,daily,2
304,304,153,xgboost,1,0.3,0.0,1,1,0,1.0,0.0,980,2021-06-07,2025-05-09,2025-05-12,2025-05-12,4,2,82,daily,2
305,305,153,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-06-07,2025-05-09,2025-05-12,2025-05-12,4,2,82,daily,2
306,306,154,xgboost,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-06-04,2025-05-08,2025-05-09,2025-05-09,4,2,82,daily,2
307,307,154,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-06-04,2025-05-08,2025-05-09,2025-05-09,4,2,82,daily,2
308,308,155,xgboost,1,0.15,0.0,1,1,0,1.0,0.0,980,2021-06-03,2025-05-07,2025-05-08,2025-05-08,4,2,82,daily,2
309,309,155,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-06-03,2025-05-07,2025-05-08,2025-05-08,4,2,82,daily,2
310,310,156,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-06-02,2025-05-06,2025-05-07,2025-05-07,4,2,82,daily,2
311,311,156,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-06-02,2025-05-06,2025-05-07,2025-05-07,4,2,82,daily,2
312,312,157,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-06-01,2025-05-05,2025-05-06,2025-05-06,4,2,82,daily,2
313,313,157,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-06-01,2025-05-05,2025-05-06,2025-05-06,4,2,82,daily,2
314,314,158,xgboost,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-05-28,2025-05-02,2025-05-05,2025-05-05,4,2,82,daily,2
315,315,158,random_forest,1,0.5,0.0,1,0,1,0.0,1.0,980,2021-05-28,2025-05-02,2025-05-05,2025-05-05,4,2,82,daily,2
316,316,159,xgboost,1,0.9,0.0,1,0,1,0.0,1.0,980,2021-05-27,2025-05-01,2025-05-02,2025-05-02,4,2,82,daily,2
317,317,159,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-05-27,2025-05-01,2025-05-02,2025-05-02,4,2,82,daily,2
318,318,160,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-05-26,2025-04-30,2025-05-01,2025-05-01,4,2,82,daily,2
319,319,160,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-05-26,2025-04-30,2025-05-01,2025-05-01,4,2,82,daily,2
320,320,161,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-05-25,2025-04-29,2025-04-30,2025-04-30,4,2,82,daily,2
321,321,161,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-05-25,2025-04-29,2025-04-30,2025-04-30,4,2,82,daily,2
322,322,162,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-05-24,2025-04-28,2025-04-29,2025-04-29,4,2,82,daily,2
323,323,162,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-05-24,2025-04-28,2025-04-29,2025-04-29,4,2,82,daily,2
324,324,163,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-05-21,2025-04-25,2025-04-28,2025-04-28,4,2,82,daily,2
325,325,163,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-05-21,2025-04-25,2025-04-28,2025-04-28,4,2,82,daily,2
326,326,164,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-05-20,2025-04-24,2025-04-25,2025-04-25,4,2,82,daily,2
327,327,164,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-05-20,2025-04-24,2025-04-25,2025-04-25,4,2,82,daily,2
328,328,165,xgboost,1,0.2,0.0,1,1,0,1.0,0.0,980,2021-05-19,2025-04-23,2025-04-24,2025-04-24,4,2,82,daily,2
329,329,165,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-05-19,2025-04-23,2025-04-24,2025-04-24,4,2,82,daily,2
330,330,166,xgboost,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-05-18,2025-04-22,2025-04-23,2025-04-23,4,2,82,daily,2
331,331,166,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-05-18,2025-04-22,2025-04-23,2025-04-23,4,2,82,daily,2
332,332,167,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-05-17,2025-04-21,2025-04-22,2025-04-22,4,2,82,daily,2
333,333,167,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-05-17,2025-04-21,2025-04-22,2025-04-22,4,2,82,daily,2
334,334,168,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-05-14,2025-04-17,2025-04-21,2025-04-21,4,2,82,daily,2
335,335,168,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-05-14,2025-04-17,2025-04-21,2025-04-21,4,2,82,daily,2
336,336,169,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-05-13,2025-04-16,2025-04-17,2025-04-17,4,2,82,daily,2
337,337,169,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-05-13,2025-04-16,2025-04-17,2025-04-17,4,2,82,daily,2
338,338,170,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-05-12,2025-04-15,2025-04-16,2025-04-16,4,2,82,daily,2
339,339,170,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-05-12,2025-04-15,2025-04-16,2025-04-16,4,2,82,daily,2
340,340,171,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-05-11,2025-04-14,2025-04-15,2025-04-15,4,2,82,daily,2
341,341,171,random_forest,1,0.3,1.0,1,0,1,0.0,1.0,980,2021-05-11,2025-04-14,2025-04-15,2025-04-15,4,2,82,daily,2
342,342,172,xgboost,1,0.25,1.0,1,0,1,0.0,1.0,980,2021-05-10,2025-04-11,2025-04-14,2025-04-14,4,2,82,daily,2
343,343,172,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-05-10,2025-04-11,2025-04-14,2025-04-14,4,2,82,daily,2
344,344,173,xgboost,1,0.1,0.0,1,1,0,1.0,0.0,980,2021-05-07,2025-04-10,2025-04-11,2025-04-11,4,2,82,daily,2
345,345,173,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-05-07,2025-04-10,2025-04-11,2025-04-11,4,2,82,daily,2
346,346,174,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-05-06,2025-04-09,2025-04-10,2025-04-10,4,2,82,daily,2
347,347,174,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-05-06,2025-04-09,2025-04-10,2025-04-10,4,2,82,daily,2
348,348,175,xgboost,1,0.8,0.0,1,0,1,0.0,1.0,980,2021-05-05,2025-04-08,2025-04-09,2025-04-09,4,2,82,daily,2
349,349,175,random_forest,1,0.5,0.0,1,0,1,0.0,1.0,980,2021-05-05,2025-04-08,2025-04-09,2025-04-09,4,2,82,daily,2
350,350,176,xgboost,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-05-04,2025-04-07,2025-04-08,2025-04-08,4,2,82,daily,2
351,351,176,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-05-04,2025-04-07,2025-04-08,2025-04-08,4,2,82,daily,2
352,352,177,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-05-03,2025-04-04,2025-04-07,2025-04-07,4,2,82,daily,2
353,353,177,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-05-03,2025-04-04,2025-04-07,2025-04-07,4,2,82,daily,2
354,354,178,xgboost,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-04-30,2025-04-03,2025-04-04,2025-04-04,4,2,82,daily,2
355,355,178,random_forest,1,0.5,1.0,1,0,1,0.0,1.0,980,2021-04-30,2025-04-03,2025-04-04,2025-04-04,4,2,82,daily,2
356,356,179,xgboost,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-04-29,2025-04-02,2025-04-03,2025-04-03,4,2,82,daily,2
357,357,179,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-04-29,2025-04-02,2025-04-03,2025-04-03,4,2,82,daily,2
358,358,180,xgboost,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-04-28,2025-04-01,2025-04-02,2025-04-02,4,2,82,daily,2
359,359,180,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-04-28,2025-04-01,2025-04-02,2025-04-02,4,2,82,daily,2
360,360,181,xgboost,1,0.75,0.0,1,0,1,0.0,1.0,980,2021-04-27,2025-03-31,2025-04-01,2025-04-01,4,2,82,daily,2
361,361,181,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-04-27,2025-03-31,2025-04-01,2025-04-01,4,2,82,daily,2
362,362,182,xgboost,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-04-26,2025-03-28,2025-03-31,2025-03-31,4,2,82,daily,2
363,363,182,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-04-26,2025-03-28,2025-03-31,2025-03-31,4,2,82,daily,2
